,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Price category
20253,607500.0,3,3,1530,1612,3,0,0,3,8,1530,0,2006,0,98107,47.6706,-122.378,1530,1611,Middle price
20254,278000.0,2,2,1610,1968,2,0,0,4,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968,Low price
20255,475000.0,4,2,2620,6178,2,0,0,3,8,2620,0,2013,0,98045,47.4823,-121.771,2790,6538,High price
20256,270000.0,3,2,1300,1920,2,0,0,3,8,850,450,2006,0,98126,47.5183,-122.376,1300,1344,Low price
20257,1302000.0,4,3,3590,5334,2,0,2,3,9,3140,450,2006,0,98115,47.6763,-122.267,2100,6250,High price
20258,778983.0,4,2,2490,5647,2,0,0,3,8,2490,0,2014,0,98052,47.7043,-122.114,2970,5450,Middle price
20259,221000.0,3,2,1320,1780,2,0,0,3,7,880,440,2005,0,98118,47.528,-122.269,3040,6000,Low price
20260,338800.0,4,2,1800,2752,2,0,0,3,8,1800,0,2014,0,98106,47.5165,-122.346,1800,2752,Low price
20261,834995.0,5,1,3360,5225,2,0,0,3,9,3360,0,2014,0,98074,47.6072,-122.053,3230,5368,High price
20262,550000.0,4,2,3220,9328,2,0,0,3,8,3220,0,2006,0,98019,47.7273,-121.958,3020,9300,Middle price
20263,575000.0,3,3,2514,1559,2,0,0,3,8,2024,490,2007,0,98034,47.7044,-122.209,2090,10454,Middle price
20264,649000.0,4,2,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,1570,10500,Middle price
20265,545000.0,4,2,2720,4738,2,0,0,3,8,2720,0,2012,0,98065,47.515,-121.869,2590,5740,Middle price
20266,625000.0,2,2,1390,916,2,0,0,3,8,1165,225,2007,0,98122,47.6168,-122.314,1415,1488,Middle price
20267,1042000.0,4,4,4920,270236,2,0,3,3,10,3820,1100,2006,0,98045,47.4695,-121.775,4920,260924,High price
20268,611000.0,3,2,2134,1984,2,0,0,3,8,2134,0,2008,0,98027,47.5402,-122.027,2170,1984,Middle price
20269,300000.0,3,2,1741,5701,2,0,0,3,8,1741,0,2012,0,98030,47.379,-122.184,2002,5700,Low price
20270,577000.0,3,2,2560,5238,2,0,0,3,8,2560,0,2001,0,98053,47.6887,-122.04,2560,5185,Middle price
20271,349990.0,4,2,2220,3561,2,0,0,3,8,2220,0,2014,0,98038,47.3561,-122.063,2530,4449,Low price
20272,650000.0,3,2,1910,4363,2,0,0,3,9,1910,0,2006,0,98029,47.5482,-121.996,1890,3732,Middle price
20273,378000.0,2,1,980,853,2,0,0,3,7,820,160,2009,0,98144,47.5925,-122.295,1130,1270,Low price
20274,313200.0,3,2,1950,4197,2,0,0,3,7,1950,0,2013,0,98042,47.3613,-122.081,2300,4178,Low price
20275,1206690.0,5,4,4150,12015,2,0,0,3,10,4150,0,2014,0,98075,47.5816,-122.021,3230,27520,High price
20276,252500.0,2,1,1110,986,2,0,0,3,7,950,160,2009,0,98118,47.5427,-122.272,1110,3515,Low price
20277,308000.0,3,2,1250,1150,2,0,0,3,8,1080,170,2009,0,98106,47.5582,-122.363,1250,1150,Low price
20278,803100.0,4,2,3310,5404,2,0,0,3,9,3310,0,2004,0,98052,47.6635,-122.083,2600,4730,High price
20279,415000.0,4,2,2020,5501,2,0,0,3,7,2020,0,2010,0,98059,47.4937,-122.15,2020,5494,High price
20280,785000.0,4,3,3310,4850,2,0,0,3,9,3310,0,2010,0,98053,47.6954,-122.022,3320,5955,Middle price
20281,499950.0,4,2,2798,4473,2,0,0,3,9,2798,0,2012,0,98055,47.4295,-122.205,2358,4593,High price
20282,216000.0,4,2,1847,8000,2,0,0,3,7,1847,0,2008,0,98001,47.2874,-122.257,1767,8000,Low price
20283,380000.0,4,2,2420,4981,2,0,0,3,9,2420,0,2009,0,98038,47.3785,-122.023,2420,5000,Low price
20284,345000.0,4,2,2020,3600,2,0,0,3,7,2020,0,2012,0,98038,47.3535,-122.017,2210,3800,Low price
20285,456500.0,4,2,2400,6811,2,0,0,3,8,2400,0,2007,0,98059,47.4959,-122.15,2710,5314,High price
20286,382495.0,3,2,1760,5390,1,0,0,3,8,1760,0,2014,0,98038,47.3482,-122.042,2310,5117,Low price
20287,324950.0,4,2,2110,4178,2,0,0,3,7,2110,0,2013,0,98042,47.3612,-122.081,2300,4142,Low price
20288,436472.0,4,2,2692,8392,2,0,0,3,9,2692,0,2014,0,98030,47.3519,-122.197,2574,14446,High price
20289,365250.0,3,2,1490,4522,2,0,0,3,7,1490,0,2009,0,98028,47.7611,-122.233,1580,4667,Low price
20290,919990.0,5,3,3960,6352,2,0,0,3,10,3960,0,2014,0,98075,47.5806,-122.055,2930,9875,High price
20291,316475.0,4,2,1740,4642,2,0,0,3,7,1740,0,2012,0,98042,47.3686,-122.117,1950,4642,Low price
20292,425000.0,4,2,1940,4517,1,0,0,3,8,1190,750,2010,0,98028,47.776,-122.26,1910,10410,High price
20293,302860.0,2,1,970,3279,2,0,0,3,7,790,180,2007,0,98136,47.5469,-122.383,1150,1351,Low price
20294,298000.0,3,2,1852,4000,2,0,0,3,7,1852,0,2014,0,98002,47.3455,-122.21,2166,4000,Low price
20295,3204000.0,4,4,4810,18851,2,0,3,3,11,4810,0,2007,0,98004,47.6364,-122.214,3970,19929,High price
20296,950000.0,4,4,5635,9695,2,0,3,3,10,4360,1275,2011,0,98003,47.3389,-122.334,3726,9765,High price
20297,333000.0,3,2,1520,3041,2,0,0,3,7,1520,0,2009,0,98059,47.4874,-122.152,1820,3229,Low price
20298,289950.0,3,2,2099,4275,2,0,0,3,7,2099,0,2010,0,98002,47.3521,-122.211,2099,4275,Low price
20299,419950.0,3,2,1250,811,3,0,0,3,8,1250,0,2014,0,98136,47.5419,-122.388,1250,1232,High price
20300,306000.0,2,1,1090,1183,3,0,0,3,8,1090,0,2008,0,98103,47.6974,-122.349,1110,1384,Low price
20301,498445.0,4,2,3216,5902,2,0,0,3,9,3216,0,2014,0,98030,47.3425,-122.179,2815,4916,High price
20302,775950.0,4,2,2970,4400,2,0,0,3,8,2970,0,2014,0,98052,47.705,-122.114,3010,4892,Middle price
20303,605000.0,3,2,2610,6405,2,0,0,3,8,2610,0,2001,0,98065,47.5373,-121.874,2580,6285,Middle price
20304,520000.0,2,1,1340,1368,2,0,0,3,7,1060,280,2006,0,98122,47.618,-122.311,2480,1707,Middle price
20305,849990.0,4,2,3300,4987,2,0,0,3,9,3300,0,2014,0,98074,47.6175,-122.056,3520,5453,High price
20306,767450.0,3,2,1630,7599,1,0,0,3,10,1630,0,2006,0,98117,47.6981,-122.376,2030,7599,Middle price
20307,665000.0,3,2,1590,929,2,0,0,3,9,1060,530,2014,0,98122,47.6172,-122.31,1510,1193,Middle price
20308,525000.0,2,2,1310,1268,3,0,0,3,8,1310,0,2007,0,98103,47.6534,-122.355,1350,1288,Middle price
20309,870515.0,4,3,3600,5697,2,0,0,3,9,2940,660,2014,0,98075,47.5755,-122.071,3490,5911,High price
20310,390000.0,4,2,2154,4153,2,0,0,3,9,2154,0,2012,0,98058,47.4557,-122.13,2154,4091,Low price
20311,500000.0,3,1,1530,825,3,0,0,3,8,1530,0,2015,0,98144,47.5929,-122.308,1580,1915,Middle price
20312,399950.0,3,2,1360,1041,2,0,0,3,8,1094,266,2006,0,98117,47.6925,-122.375,1522,1382,Low price
20313,305000.0,3,2,1320,2480,2,0,0,3,7,1320,0,2005,0,98118,47.536,-122.284,1320,3240,Low price
20314,255000.0,4,2,1660,6724,2,0,0,3,7,1660,0,2009,0,98001,47.259,-122.256,1544,6054,Low price
20315,415000.0,4,2,2891,6499,2,0,0,3,9,2891,0,2014,0,98001,47.3359,-122.257,2550,8383,High price
20316,716500.0,3,2,2340,2155,2,0,0,3,10,2120,220,2012,0,98027,47.53,-122.073,2640,2680,Middle price
20317,425000.0,3,2,2320,2267,3,0,0,3,8,2320,0,2009,0,98177,47.7027,-122.359,1240,1883,High price
20318,540000.0,4,2,2190,3855,2,0,0,3,8,2190,0,2010,0,98011,47.7705,-122.169,2190,3600,Middle price
20319,324747.0,3,2,2060,4742,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.017,2370,4725,Low price
20320,385000.0,3,2,1740,4145,2,0,0,3,7,1740,0,2010,0,98053,47.6875,-122.015,1740,4045,Low price
20321,270000.0,3,2,1400,3825,2,0,0,3,7,1400,0,2012,0,98042,47.3596,-122.082,2110,3825,Low price
20322,1240000.0,5,4,4410,14380,2,0,0,3,11,4410,0,2006,0,98052,47.6463,-122.121,2720,11454,High price
20323,672000.0,3,2,1780,1647,2,0,0,3,8,1080,700,2008,0,98103,47.6597,-122.355,2000,1741,Middle price
20324,310000.0,3,2,1760,10137,2,0,0,3,8,1760,0,2010,0,98038,47.355,-122.059,2000,6935,Low price
20325,3000000.0,3,3,4410,10756,2,1,4,3,11,3430,980,2014,0,98056,47.5283,-122.205,3550,5634,High price
20326,2350000.0,6,4,5550,11547,2,0,2,3,11,4270,1280,2014,0,98033,47.6547,-122.202,3480,11547,High price
20327,427000.0,3,2,2432,9391,2,0,2,3,9,2432,0,2005,0,98001,47.3453,-122.267,2912,8932,High price
20328,389950.0,3,2,2283,3996,2,0,0,3,8,2283,0,2008,0,98031,47.4221,-122.192,1760,3992,Low price
20329,309620.0,3,2,1860,3730,2,0,0,3,8,1860,0,2012,0,98019,47.7442,-121.984,2110,4509,Low price
20330,399895.0,4,2,2701,4500,2,0,0,3,9,2701,0,2014,0,98092,47.2586,-122.194,2570,4800,Low price
20331,442515.0,4,2,2930,4875,2,0,0,3,9,2930,0,2014,0,98030,47.3421,-122.179,2815,4900,High price
20332,375000.0,3,2,1540,1561,3,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,Low price
20333,309780.0,3,2,2242,4500,2,0,0,3,8,2242,0,2014,0,98092,47.2583,-122.198,2009,4500,Low price
20334,425000.0,3,2,1950,4345,2,0,0,3,7,1950,0,2007,0,98065,47.5202,-121.873,2260,4345,High price
20335,405000.0,2,3,1160,1073,2,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,4812,High price
20336,356250.0,3,2,2060,5115,2,0,0,3,9,2060,0,2014,0,98092,47.3261,-122.163,2648,4500,Low price
20337,550000.0,3,2,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664,Middle price
20338,340000.0,2,1,1160,1438,2,0,0,3,7,1160,0,2001,0,98144,47.5917,-122.295,1220,1740,Low price
20339,362865.0,4,2,2245,4301,2,0,0,3,8,2245,0,2014,0,98038,47.3555,-122.063,2530,4478,Low price
20340,1360000.0,4,3,4120,12626,2,0,1,3,11,3970,150,2014,0,98034,47.7089,-122.245,4120,11913,High price
20341,830000.0,4,2,3400,9692,2,0,0,3,9,3400,0,2007,0,98052,47.708,-122.109,3070,7375,High price
20342,1598000.0,5,3,4270,7500,2,0,0,3,10,3210,1060,2014,0,98033,47.6845,-122.207,2410,8350,High price
20343,855000.0,4,3,2890,5911,2,0,0,3,9,2370,520,2014,0,98075,47.5754,-122.071,3490,6093,High price
20344,1205000.0,5,3,3220,8000,2,0,0,3,9,2900,320,2008,0,98033,47.6834,-122.2,2100,9680,High price
20345,1385000.0,4,3,4010,15365,2,0,1,3,11,4010,0,2006,0,98027,47.5528,-122.093,3550,13429,High price
20346,400200.0,4,3,2260,30250,2,0,0,3,7,2260,0,2013,0,98188,47.4493,-122.281,1270,16350,High price
20347,235000.0,2,1,1140,1730,1,0,0,3,8,1010,130,2007,0,98126,47.5494,-122.372,1360,1730,Low price
20348,349950.0,3,2,1640,4714,1,0,0,3,8,1640,0,2009,0,98038,47.3539,-122.021,1770,4802,Low price
20349,659950.0,4,2,3510,9400,2,0,0,3,9,3510,0,2014,0,98059,47.4827,-122.131,3550,9429,Middle price
20350,785000.0,3,2,3010,1842,2,0,0,3,9,3010,0,2011,0,98075,47.5836,-121.994,2950,4200,Middle price
20351,475000.0,2,2,1060,925,2,0,0,3,8,980,80,2006,0,98199,47.6386,-122.388,1020,4000,High price
20352,263900.0,3,2,1658,2700,2,0,0,3,8,1658,0,2014,0,98198,47.3667,-122.307,1658,2700,Low price
20353,342000.0,3,2,1960,3540,2,0,0,3,8,1960,0,2012,0,98038,47.3568,-122.055,1840,3825,Low price
20354,367899.0,3,2,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200,Low price
20355,657044.0,3,3,3420,23786,1,0,0,3,9,3420,0,2014,0,98059,47.4739,-122.11,1590,23774,Middle price
20356,359950.0,2,1,893,965,2,0,0,3,8,893,0,2007,0,98122,47.6187,-122.301,1340,1436,Low price
20357,879950.0,4,2,3020,7203,2,0,0,3,9,3020,0,2014,0,98033,47.6948,-122.178,3010,7215,High price
20358,550000.0,4,2,2470,5954,2,0,0,3,8,2470,0,2013,0,98028,47.7685,-122.236,2470,4800,Middle price
20359,279000.0,4,2,2009,4800,2,0,0,3,8,2009,0,2012,0,98092,47.2586,-122.2,1798,4800,Low price
20360,255000.0,3,2,1530,1116,2,0,0,3,7,1530,0,2005,0,98028,47.7385,-122.25,1530,7780,Low price
20361,609500.0,3,1,1590,1113,3,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357,Middle price
20362,420000.0,5,3,2630,3149,2,0,0,3,8,1670,960,2013,0,98056,47.5065,-122.171,2240,4825,High price
20363,570000.0,4,2,3230,7187,2,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537,Middle price
20364,439000.0,3,2,1430,2343,2,0,0,3,8,1430,0,2012,0,98108,47.5648,-122.294,1270,1916,High price
20365,310000.0,3,2,2242,5744,2,0,0,3,8,2242,0,2012,0,98092,47.2597,-122.199,2009,5712,Low price
20366,635000.0,4,2,2500,4000,2,0,0,3,8,2500,0,2014,0,98144,47.5902,-122.311,1480,4300,Middle price
20367,399950.0,3,2,1230,922,2,0,0,3,8,1080,150,2009,0,98199,47.6518,-122.384,1230,1237,Low price
20368,805000.0,4,2,3020,3600,2,0,0,3,9,3020,0,2009,0,98029,47.5407,-121.993,2570,3600,High price
20369,1800000.0,4,3,3480,4000,2,0,0,3,9,2460,1020,2015,0,98112,47.6356,-122.281,2620,4000,High price
20370,1205000.0,4,3,3330,7650,1,0,0,3,9,1830,1500,2008,0,98103,47.6889,-122.352,1200,3876,High price
20371,745000.0,4,2,3400,4840,2,0,0,3,10,3190,210,2006,0,98059,47.5066,-122.146,3400,5710,Middle price
20372,329445.0,2,1,830,1119,2,0,0,3,7,830,0,2005,0,98144,47.5828,-122.314,1480,3622,Low price
20373,588000.0,5,3,3110,4464,2,0,0,3,8,3110,0,2007,0,98011,47.7719,-122.168,2450,4221,Middle price
20374,494815.0,3,2,1910,2091,2,0,0,3,8,1910,0,2014,0,98029,47.5445,-122.013,1630,1546,High price
20375,591975.0,3,2,3230,5250,2,0,0,3,9,2680,550,2014,0,98065,47.5196,-121.878,2710,5250,Middle price
20376,600000.0,5,2,3380,8179,2,0,0,3,9,3380,0,2011,0,98059,47.4827,-122.135,2840,8179,Middle price
20377,673000.0,3,2,2830,3496,2,0,0,3,8,2830,0,2012,0,98029,47.5606,-122.011,2160,3501,Middle price
20378,889950.0,5,3,3700,7055,2,0,0,3,9,3700,0,2014,0,98074,47.5929,-122.057,3170,6527,High price
20379,500000.0,4,3,2520,4104,2,0,0,3,7,2520,0,2002,0,98065,47.5352,-121.88,2510,5015,Middle price
20380,500000.0,3,2,1530,1396,2,0,0,3,8,1240,290,2007,0,98107,47.666,-122.367,1690,2500,Middle price
20381,890000.0,4,4,4420,5750,2,0,0,3,10,3410,1010,2006,0,98027,47.5404,-122.073,4420,5750,High price
20382,437000.0,3,3,1460,1180,3,0,0,3,8,1460,0,2006,0,98117,47.6998,-122.367,1460,1224,High price
20383,419700.0,3,2,1450,1486,2,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437,High price
20384,394000.0,3,2,1160,3441,1,0,0,4,6,580,580,1930,0,98136,47.5314,-122.392,1160,4000,Low price
20385,342000.0,3,2,1640,4802,1,0,0,3,8,1640,0,2010,0,98038,47.3538,-122.021,1940,4802,Low price
20386,420000.0,3,1,1444,249126,1,0,0,3,7,1444,0,2008,0,98070,47.4104,-122.486,1760,224770,High price
20387,580000.0,3,2,1620,1173,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505,Middle price
20388,343000.0,2,1,1100,1228,2,0,0,3,7,900,200,2007,0,98118,47.5538,-122.282,1340,1380,Low price
20389,390000.0,2,1,1340,1402,2,0,0,3,8,1120,220,2008,0,98144,47.588,-122.304,1340,1213,Low price
20390,274000.0,3,1,1450,4694,2,0,0,3,7,1450,0,2011,0,98038,47.3654,-122.021,1870,4198,Low price
20391,700000.0,4,2,3040,7200,2,0,0,3,9,3040,0,2008,0,98177,47.7747,-122.366,2360,8245,Middle price
20392,838000.0,4,2,2560,7210,2,0,0,3,9,2560,0,2006,0,98136,47.5535,-122.395,2160,10439,High price
20393,300000.0,6,3,2744,9926,2,0,0,3,7,2744,0,2006,0,98002,47.2773,-122.216,2470,9926,Low price
20394,467000.0,3,2,1420,990,3,0,0,3,8,1420,0,2008,0,98103,47.6801,-122.348,1350,1415,High price
20395,395000.0,2,1,700,7457,1,0,0,3,6,700,0,1943,0,98108,47.5348,-122.295,1500,7130,Low price
20396,734000.0,5,4,4110,42755,2,0,2,3,10,2970,1140,2000,0,98023,47.3375,-122.337,2730,12750,Middle price
20397,480000.0,5,2,2670,4780,2,0,0,3,8,2670,0,2013,0,98059,47.4866,-122.155,2560,5380,High price
20398,539000.0,3,2,2130,1400,2,0,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1520,3132,Middle price
20399,459950.0,5,2,3078,6371,2,0,0,3,9,3078,0,2014,0,98042,47.3587,-122.163,1979,19030,High price
20400,306500.0,2,1,840,892,2,0,0,3,7,840,0,2006,0,98136,47.5396,-122.387,1030,1007,Low price
20401,408474.0,3,2,1800,2731,2,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3265,High price
20402,437000.0,3,2,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602,High price
20403,160797.0,3,1,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,Low price
20404,729000.0,4,3,3065,5440,3,0,0,3,9,3065,0,2014,0,98056,47.524,-122.2,2210,8400,Middle price
20405,499000.0,3,2,1861,1587,2,0,0,3,8,1578,283,2007,0,98034,47.7043,-122.209,2090,10454,High price
20406,359950.0,4,2,2260,5705,2,0,0,3,8,2260,0,2014,0,98042,47.3726,-122.159,2260,5727,Low price
20407,929000.0,5,3,4150,7100,2,0,0,3,10,4150,0,2013,0,98074,47.6026,-122.06,3560,7214,High price
20408,529950.0,2,2,1500,1174,2,0,0,3,8,1140,360,2014,0,98107,47.6689,-122.363,1550,1519,Middle price
20409,461000.0,3,2,1620,998,2,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,High price
20410,271115.0,2,1,830,1325,2,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,Low price
20411,653000.0,4,2,3120,5137,2,0,0,3,7,3120,0,2003,0,98053,47.6842,-122.04,2755,5137,Middle price
20412,565000.0,3,2,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136,Middle price
20413,529950.0,3,2,1240,1250,3,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250,Middle price
20414,585000.0,4,2,2820,5612,2,0,0,3,9,2820,0,2007,0,98028,47.7477,-122.236,1620,14881,Middle price
20415,609000.0,3,1,1630,1526,3,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1274,Middle price
20416,267000.0,3,2,1584,2800,2,0,0,3,7,1584,0,2012,0,98002,47.3454,-122.214,1584,2800,Low price
20417,557000.0,4,2,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939,Middle price
20418,709950.0,4,3,3910,6293,2,0,0,3,9,3130,780,2006,0,98065,47.5389,-121.86,4410,6015,Middle price
20419,625000.0,3,2,1730,1301,3,0,0,3,9,1730,0,2011,0,98103,47.653,-122.352,1330,1240,Middle price
20420,599000.0,3,2,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680,Middle price
20421,920000.0,4,3,4030,503989,2,0,0,3,10,4030,0,2008,0,98045,47.4807,-121.795,2110,71874,High price
20422,1285000.0,4,3,3440,3800,3,0,0,3,9,3440,0,2014,0,98112,47.6408,-122.307,1760,3800,High price
20423,324500.0,4,2,2110,3825,2,0,0,3,7,2110,0,2012,0,98042,47.3602,-122.082,2110,3825,Low price
20424,471500.0,3,2,2430,5866,2,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,2380,5866,High price
20425,1015000.0,4,3,4690,207141,2,0,0,3,10,4030,660,2007,0,98019,47.7072,-121.983,2890,200527,High price
20426,998000.0,4,3,3500,43560,2,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545,High price
20427,262000.0,4,2,2070,8685,2,0,0,3,7,2070,0,2006,0,98188,47.4697,-122.267,2170,9715,Low price
20428,844000.0,4,3,3350,6350,2,0,2,3,8,2610,740,2009,0,98116,47.5602,-122.39,1820,6350,High price
20429,745641.0,4,2,2440,4850,2,0,0,3,8,2440,0,2013,0,98052,47.7043,-122.114,2970,5450,Middle price
20430,659950.0,5,3,3010,7357,2,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050,Middle price
20431,339989.0,3,2,2060,4200,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200,Low price
20432,352500.0,2,2,1570,2399,2,0,0,3,7,1180,390,2009,0,98106,47.5488,-122.364,1590,2306,Low price
20433,525000.0,3,2,1580,1161,2,0,0,3,8,1010,570,2008,0,98112,47.6206,-122.299,1680,1177,Middle price
20434,1138990.0,5,3,4280,6530,2,0,3,3,10,4280,0,2014,0,98075,47.5941,-121.973,3960,6863,High price
20435,491000.0,5,3,2815,4900,2,0,0,3,9,2815,0,2011,0,98030,47.3424,-122.179,2798,4900,High price
20436,675000.0,4,2,2620,6114,2,0,0,3,9,2620,0,2011,0,98029,47.5603,-122.013,2620,5808,Middle price
20437,344000.0,3,2,1250,1033,3,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150,Low price
20438,530000.0,4,2,3250,4500,2,0,0,3,8,3250,0,2008,0,98059,47.4944,-122.15,3030,4598,Middle price
20439,290500.0,4,3,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732,Low price
20440,335000.0,2,1,1270,1685,2,0,0,3,8,1270,0,2012,0,98108,47.5646,-122.295,1270,1843,Low price
20441,2998000.0,5,4,6670,16481,2,0,0,3,12,4960,1710,2007,0,98004,47.6409,-122.221,4800,16607,High price
20442,379000.0,3,2,1580,3075,2,0,0,3,8,1580,0,2013,0,98126,47.545,-122.368,1710,2934,Low price
20443,385000.0,3,1,1360,2030,3,0,0,3,8,1360,0,2008,0,98103,47.6961,-122.349,1360,1167,Low price
20444,500012.0,4,2,2400,9612,1,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539,Middle price
20445,366750.0,3,3,1571,2017,3,0,0,3,8,1571,0,2008,0,98125,47.7338,-122.309,1520,1497,Low price
20446,405000.0,2,2,1405,1073,2,0,0,3,8,1140,265,2007,0,98122,47.612,-122.295,1405,3000,High price
20447,356999.0,3,1,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517,Low price
20448,590000.0,2,2,1450,1281,2,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281,Middle price
20449,294000.0,3,1,1420,1361,2,0,0,3,7,960,460,2014,0,98108,47.5684,-122.314,1340,1343,Low price
20450,731500.0,4,2,2650,4644,2,0,0,3,8,2650,0,2013,0,98053,47.6945,-122.018,2640,5099,Middle price
20451,837219.0,5,2,3030,7679,2,0,0,3,9,3030,0,2014,0,98074,47.593,-122.057,3080,6341,High price
20452,1600000.0,4,5,6530,871200,2,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132,High price
20453,798800.0,3,2,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734,Middle price
20454,482500.0,2,2,1170,809,2,0,0,3,9,1170,0,2007,0,98103,47.6875,-122.339,1170,1121,High price
20455,820000.0,4,2,3260,26772,2,0,0,3,9,3260,0,2007,0,98027,47.5115,-122.031,3260,14491,High price
20456,319000.0,3,1,1480,1722,3,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292,1480,5764,Low price
20457,950000.0,3,2,2700,6947,2,0,3,3,9,2700,0,2013,0,98056,47.5172,-122.208,2500,6947,High price
20458,1267500.0,4,3,4640,13404,2,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590,High price
20459,378000.0,3,2,1601,2491,3,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156,Low price
20460,3345000.0,5,3,5350,15360,1,0,1,3,11,3040,2310,2008,0,98004,47.648,-122.218,3740,15940,High price
20461,489950.0,3,2,2540,5237,2,0,0,3,8,2540,0,2011,0,98118,47.5492,-122.276,1800,4097,High price
20462,345000.0,2,1,1030,1106,2,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066,Low price
20463,510000.0,3,2,2730,7136,2,0,0,3,8,2730,0,2012,0,98198,47.3938,-122.321,2130,8932,Middle price
20464,432500.0,4,2,3172,5033,2,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232,High price
20465,650000.0,4,2,3160,8530,2,0,0,3,9,3160,0,2006,0,98059,47.5075,-122.148,3160,6460,Middle price
20466,750000.0,4,2,2850,12429,2,0,0,3,9,2850,0,2008,0,98033,47.6915,-122.177,2540,12000,Middle price
20467,870000.0,4,3,2780,3100,2,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600,High price
20468,900000.0,4,3,3860,6543,2,0,0,3,10,3860,0,2014,0,98075,47.5934,-121.974,3760,6888,High price
20469,664950.0,2,1,1180,900,2,0,0,3,10,780,400,2014,0,98102,47.6395,-122.329,1380,3610,Middle price
20470,391000.0,3,2,1410,1290,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1490,1380,Low price
20471,1800000.0,4,3,6370,205603,2,0,0,3,12,6370,0,2008,0,98027,47.5016,-121.905,1490,33580,High price
20472,479349.0,5,3,3223,6371,2,0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,1979,9008,High price
20473,661000.0,4,3,2600,2074,2,0,0,3,8,2150,450,2011,0,98027,47.5402,-122.028,2510,2074,Middle price
20474,379000.0,3,3,1380,1234,3,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282,Low price
20475,415000.0,3,2,1620,998,2,0,0,3,8,1540,80,2010,0,98027,47.5401,-122.027,1620,1299,High price
20476,375000.0,3,3,1370,1227,3,0,0,3,8,1370,0,2007,0,98103,47.6964,-122.341,1370,1236,Low price
20477,355000.0,3,2,1220,1186,3,0,0,3,8,1220,0,2007,0,98103,47.6972,-122.341,1280,1251,Low price
20478,540000.0,3,2,1280,1889,3,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889,Middle price
20479,290000.0,2,1,770,850,2,0,0,3,7,770,0,2006,0,98116,47.5644,-122.388,1350,915,Low price
20480,500000.0,3,2,1210,1200,3,0,0,3,8,1210,0,2008,0,98103,47.6543,-122.345,1210,1200,Middle price
